MOD:00553,X,76.18
MOD:01912,X,78.90
MOD:00415,X,79.98
MOD:00696,X,79.98
MOD:01455,X,79.98
MOD:01456,X,79.98
MOD:00695,X,80.06
MOD:00997,X,82.15
MOD:00561,X,85.11
MOD:01002,X,85.11
MOD:01004,X,86.09
MOD:00535,X,87.18
MOD:01223,X,88.12
MOD:00562,X,90.08
MOD:01007,X,90.13
MOD:01008,X,90.13
MOD:01010,X,96.01
MOD:00583,X,96.04
MOD:00457,X,100.02
MOD:01876,X,100.02
MOD:01029,X,100.07
MOD:00459,X,104.03
MOD:00458,X,104.04
MOD:00505,X,104.11
MOD:00790,X,105.02
MOD:01358,X,109.05
MOD:00789,X,111.04
MOD:00625,X,111.10
MOD:01896,X,114.02
MOD:00418,X,119.12
MOD:00870,X,119.12
MOD:01693,X,119.12
MOD:01032,X,120.15
MOD:01033,X,120.15
MOD:01034,X,121.10
MOD:00586,X,121.20
MOD:00878,X,122.17
MOD:00818,X,123.05
MOD:00634,X,123.60
MOD:00871,X,124.07
MOD:00500,X,125.90
MOD:00666,X,126.20
MOD:00669,X,126.20
MOD:00422,X,127.14
MOD:01813,X,127.14
MOD:00453,X,127.19
MOD:00943,X,128.19
MOD:00454,X,130.12
MOD:00729,X,132.12
MOD:00730,X,132.12
MOD:00731,X,132.12
MOD:00732,X,132.12
MOD:00455,X,133.14
MOD:00940,X,134.14
MOD:00592,X,136.12
MOD:00456,X,136.16
MOD:00944,X,137.16
MOD:01864,X,140.09
MOD:01865,X,140.09
MOD:00631,X,143.14
MOD:00564,X,144.10
MOD:01492,X,144.10
MOD:01493,X,144.10
MOD:01499,X,144.10
MOD:01500,X,144.10
MOD:01506,X,144.10
MOD:01507,X,144.10
MOD:01485,X,144.11
MOD:01486,X,144.11
MOD:00612,X,145.18
MOD:01695,X,145.18
MOD:00614,X,146.14
MOD:00736,X,146.14
MOD:00877,X,154.21
MOD:00667,X,154.25
MOD:00668,X,154.25
MOD:00605,X,155.17
MOD:00446,X,156.22
MOD:00642,X,158.24
MOD:00606,X,161.02
MOD:00876,X,161.16
MOD:00433,X,162.14
MOD:00595,X,162.14
MOD:00726,X,162.14
MOD:00727,X,162.14
MOD:00728,X,162.14
MOD:00761,X,162.14
MOD:01071,X,166.22
MOD:01074,X,169.20
MOD:01073,X,169.58
MOD:00547,X,170.17
MOD:00621,X,170.17
MOD:00879,X,175.19
MOD:00447,X,176.12
MOD:00735,X,176.12
MOD:01088,X,180.20
MOD:00596,X,183.23
MOD:01697,X,183.23
MOD:00925,X,192.17
MOD:00436,X,203.19
MOD:00448,X,203.19
MOD:00563,X,203.19
MOD:00733,X,203.19
MOD:00734,X,203.19
MOD:01673,X,203.19
MOD:00437,X,204.36
MOD:00438,X,210.36
MOD:00650,X,210.36
MOD:00655,X,210.36
MOD:00584,X,215.24
MOD:01908,X,215.24
MOD:00534,X,218.34
MOD:00880,X,220.99
MOD:01909,X,220.99
MOD:00467,X,225.31
MOD:01885,X,226.29
MOD:00928,X,227.39
MOD:01715,X,229.16
MOD:01720,X,229.16
MOD:01721,X,229.16
MOD:01728,X,229.16
MOD:01729,X,229.16
MOD:01736,X,229.16
MOD:01737,X,229.16
MOD:01744,X,229.16
MOD:01745,X,229.16
MOD:01752,X,229.16
MOD:01753,X,229.16
MOD:01760,X,229.16
MOD:01761,X,229.16
MOD:00507,X,233.29
MOD:01653,X,233.29
MOD:01655,X,233.29
MOD:00931,X,234.34
MOD:01423,X,236.40
MOD:01768,X,236.40
MOD:00440,X,238.41
MOD:00651,X,238.41
MOD:00652,X,238.41
MOD:00653,X,238.41
MOD:01685,X,238.41
MOD:00501,X,251.79
MOD:01120,X,266.36
MOD:00441,X,272.48
MOD:01656,X,287.34
MOD:01658,X,287.34
MOD:00737,X,291.26
MOD:01542,X,304.20
MOD:01543,X,304.20
MOD:01563,X,304.20
MOD:01564,X,304.20
MOD:01570,X,304.20
MOD:01571,X,304.20
MOD:01577,X,304.20
MOD:01578,X,304.20
MOD:01528,X,304.21
MOD:01529,X,304.21
MOD:01535,X,304.21
MOD:01536,X,304.21
MOD:01549,X,304.21
MOD:01550,X,304.21
MOD:01556,X,304.21
MOD:01557,X,304.21
MOD:01166,X,306.17
MOD:00611,X,322.17
MOD:00628,X,324.28
MOD:01165,X,329.21
MOD:00938,X,332.44
MOD:00468,X,338.47
MOD:00470,X,339.45
MOD:00926,X,340.42
MOD:01163,X,345.21
MOD:00469,X,348.24
MOD:00936,X,348.44
MOD:00608,X,356.49
MOD:00590,X,362.38
MOD:00502,X,377.69
MOD:00591,X,380.39
MOD:01666,X,410.42
MOD:00626,X,421.43
MOD:01164,X,438.33
MOD:01659,X,484.50
MOD:00490,X,490.70
MOD:00639,X,525.66
MOD:00752,X,541.30
MOD:00471,X,601.80
MOD:00517,X,657.60
MOD:00697,X,783.54
MOD:00528,X,947.85
MOD:01167,X,1572.02
MOD:01649,Y,-163.18
MOD:00824,Y,-94.11
MOD:01661,Y,-93.13
MOD:01790,Y,-27.00
MOD:00191,Y,-2.02
MOD:00370,Y,-2.02
MOD:00706,Y,-2.02
MOD:00108,Y,-0.98
MOD:01236,Y,2.00
MOD:01326,Y,9.03
MOD:00343,Y,14.03
MOD:00475,Y,15.02
MOD:00155,Y,16.00
MOD:01225,Y,17.99
MOD:00156,Y,29.98
MOD:00268,Y,32.00
MOD:00974,Y,33.96
MOD:01028,Y,34.44
MOD:01046,Y,34.44
MOD:00975,Y,35.96
MOD:00062,Y,42.04
MOD:01352,Y,45.00
MOD:01786,Y,45.00
MOD:00984,Y,67.92
MOD:01037,Y,68.88
MOD:01045,Y,68.88
MOD:00986,Y,69.92
MOD:00990,Y,71.92
MOD:00994,Y,77.91
MOD:01025,Y,78.90
MOD:00996,Y,79.91
MOD:00048,Y,79.98
MOD:00254,Y,79.98
MOD:00259,Y,79.98
MOD:00328,Y,79.98
MOD:00181,Y,80.06
MOD:01192,Y,85.11
MOD:00541,Y,89.00
MOD:01188,Y,90.08
MOD:01363,Y,96.04
MOD:00788,Y,122.06
MOD:01228,Y,125.90
MOD:01612,Y,125.90
MOD:01867,Y,140.09
MOD:01495,Y,144.10
MOD:01502,Y,144.10
MOD:01509,Y,144.10
MOD:01488,Y,144.11
MOD:01056,Y,155.82
MOD:01006,Y,157.79
MOD:01023,Y,157.79
MOD:01190,Y,157.79
MOD:01057,Y,157.82
MOD:01059,Y,159.82
MOD:00166,Y,162.14
MOD:01276,Y,183.23
MOD:01916,Y,203.19
MOD:01723,Y,229.16
MOD:01731,Y,229.16
MOD:01739,Y,229.16
MOD:01747,Y,229.16
MOD:01755,Y,229.16
MOD:01763,Y,229.16
MOD:00930,Y,232.27
MOD:01140,Y,251.79
MOD:01613,Y,251.79
MOD:01545,Y,304.20
MOD:01566,Y,304.20
MOD:01573,Y,304.20
MOD:01580,Y,304.20
MOD:01531,Y,304.21
MOD:01538,Y,304.21
MOD:01552,Y,304.21
MOD:01559,Y,304.21
MOD:00261,Y,306.17
MOD:01248,Y,322.17
MOD:00208,Y,329.21
MOD:01260,Y,362.38
MOD:01271,Y,380.39
MOD:00186,Y,469.79
MOD:01309,Y,525.66
MOD:00187,Y,595.68
MOD:00154,Y,783.54
